Country_Code,Name,Capacity_Mw,Latitude,Longitude
AUS,Eildon Small Hydro,5.0,-37.2431,145.8974
AUS,Elliott,1.0,-17.5504,133.5393
AUS,Emerald Solar Farm,68.0,-23.5084,148.1347
AUS,Emu Downs,20.0,-30.489,115.416
AUS,Emu Downs Wind Farm,79.2,-30.4882,115.3768
AUS,Energy Brix,195.0,-38.2546,146.4137
AUS,Eraring,41.5,-33.0617,151.5223
AUS,Esperance,33.0,-33.8762,121.8998
AUS,Esperance Wind Farm Nine Mile Beach,3.6,-33.8927,121.7778
AUS,Esperance Wind Farm Ten Mile Lagoon,2.03,-33.8802,121.769
AUS,Exmouth,8.0,-21.9465,114.125
AUS,Fisher,43.2,-41.6732,146.2687
AUS,Fitzroy Crossing,4.06,-18.1956,125.5597
AUS,Gannawarra Solar Farm,60.0,-35.6762,143.4553
AUS,Geraldton,21.0,-28.7701,114.6485
AUS,German Creek,45.2,-22.9281,148.5515
AUS,Gladstone,1680.0,-23.8508,151.2187
AUS,Glenbawn,5.8,-32.1097,150.9982
AUS,Glennies Creek,13.0,-32.4598,151.1286
AUS,Glenorchy,1.6,-42.8415,147.255
AUS,Goondiwindi,4.5,-28.325,150.375
AUS,Gordon,432.0,-42.7405,145.9828
AUS,Gosnells,1.1,-32.0228,116.0129
AUS,Grange Avenue,2.0,-33.7029,150.8312
AUS,Grasmere Wind Farm (Albany Stage II),13.8,-35.0507,117.7638
AUS,Greenough River Solar Farm,10.0,-28.9043,115.1119
AUS,Griffith Solar Farm,36.0,-34.3155,146.1094
AUS,Gullen,10.0,-34.61,149.476
AUS,Gullen Range Wind Farm,165.5,-34.6149,149.4597
AUS,Gunning,47.0,-34.6977,149.3861
AUS,Guthega,80.0,-36.3501,148.4135
AUS,Hallam Road,8.984,-38.0535,145.2699
AUS,Hallet 5 - The Bluff,52.5,-33.3855,138.7928
AUS,Hallett,228.3,-33.3487,138.7517
AUS,Hallett 1 Brown Hill Wind Farm,94.5,-33.3397,138.7323
AUS,Hallett 2 Hallet Hill Wind Farm,71.4,-33.5226,138.8552
AUS,Halls Creek,3.69,-18.2328,127.6619
AUS,Hamilton Solar Farm,69.0,-20.5048,147.7671
AUS,Haughton River Solar Farm,500.0,-19.733,147.0483
AUS,Hayman Solar Farm,180.0,-20.4877,147.7449
AUS,Hazelwood,1600.0,-38.2731,146.3923
AUS,Henderson,3.2,-32.165,115.8008
AUS,Highbury,2.0,-34.849,138.7203
AUS,Hobart,1.0,-42.8883,147.2888
AUS,Hopetoun Diesel Backup,1.3,-33.905,120.1299
AUS,Hopetoun Wind Turbines,1.2,-33.9078,120.1297
AUS,Hughendon,20.0,-20.875,144.17
AUS,Hume,70.0,-36.1066,147.0326
AUS,Hunter,29.0,-32.836,151.4505
AUS,Hunter Valley,50.0,-32.3893,150.9664
AUS,Inkerman Sugar Mill,10.5,-19.6422,147.4016
AUS,Invicta Sugar Mill,150.0,-19.5167,147.1065
AUS,Isis Central Sugar Mill,25.0,-25.194,152.2086
AUS,Jacks Gully,2.3,-34.0734,150.7427
AUS,Jeeralang A,204.0,-38.2753,146.4263
AUS,Jeeralang B,228.0,-38.2746,146.4249
AUS,Jindabyne Dam Mini Hydro,1.1,-36.4351,148.6333
AUS,John Butters,144.0,-42.1548,145.5345
AUS,Jounama,14.0,-35.562,148.3055
AUS,Jundee Gold Mine,21.0,-26.3712,120.5776
AUS,KRC Cogeneration Plant,4.2,-27.4453,153.1185
AUS,Kalamia Sugar Mill,9.0,-19.5223,147.4152
AUS,Kalamunda,1.3,-31.9768,115.9988
AUS,Kalbarri Wind Farm,1.7,-27.8995,114.1946
AUS,Kalgoorlie (Parkeston),110.0,-30.7378,121.5065
AUS,Kalgoorlie Nickel Smelter,42.0,-30.8737,121.4842
AUS,Kambalda,42.0,-31.1919,121.6741
AUS,Kangaroo Valley (Shoalhaven Scheme),160.0,-34.723,150.4795
AUS,Karadoc Solar Farm,112.0,-34.4154,142.2521
AUS,Kareeya,88.0,-17.767,145.5779
AUS,Karratha,86.0,-20.7626,116.8375
AUS,Katherine,34.7,-14.4587,132.2445
AUS,Kemerton,260.9,-33.1633,115.7805
AUS,Kiata Wind Farm,31.05,-36.3966,141.7474
AUS,Kidston I,50.0,-18.89,144.14
AUS,King Island (Currie),8.55,-39.9388,143.892
AUS,Kogan Creek,744.0,-26.9177,150.7493
AUS,Koombooloomba,7.3,-17.8313,145.6034
AUS,Kununurra,12.4,-15.7796,128.7395
AUS,Kwinana,21.0,-32.197,115.7759
AUS,Kwinana (Alcoa Refinery),74.5,-32.1946,115.7797
AUS,Kwinana Cogeneration,123.0,-32.2225,115.7661
AUS,Kwinana High Efficiency Gas Turbine Plant,200.0,-32.1973,115.7754
AUS,Kwinana NewGen,320.0,-32.202,115.7728
AUS,Kwinana Swift,120.0,-32.2243,115.7783
AUS,Ladbroke Grove,80.0,-37.4567,140.7827
AUS,Lake Bonney Stage 1 Wind Farm,80.5,-37.7815,140.4058
AUS,Lake Bonney Stage 2 Wind Farm,159.0,-37.8149,140.4195
AUS,Lake Bonney Stage 3 Wind Farm,39.0,-37.7505,140.393
AUS,Lake Cargelligo CSP,3.0,-33.311,146.4092
AUS,Lake Echo,32.4,-42.2537,146.6207
AUS,Lake Glenmaggie,4.0,-37.9047,146.8011
AUS,Lake Keepit,6.5,-30.8792,150.4914
AUS,Lake William Hovell,2.0,-36.9129,146.3921
AUS,Lakeland QLD,10.9,-15.869,144.862
AUS,Landfill Management Services Shoal Bay,1.1,-12.3892,130.9254
AUS,Laverton,1.5,-28.6216,122.3965
AUS,Laverton (Granny Smith Gold Mine),30.6,-28.8096,122.415
AUS,Laverton North,312.0,-37.8416,144.7887
AUS,Leichhardt,60.0,-20.7835,139.4864
AUS,Leinster Nickel Mine,59.0,-27.8141,120.699
AUS,Lemonthyme,81.6,-41.6038,146.139
AUS,Leonards Hill,4.1,-37.4271,144.1222
AUS,Leonora,4.43,-28.8811,121.3213
AUS,Liapootah,87.3,-42.3763,146.5099
AUS,Liddell,2200.0,-32.3713,150.9776
AUS,Liddell Solar Thermal,9.3,-32.3761,150.9797
AUS,Lilyvale Solar Farm,100.0,-23.0875,148.439
AUS,Lincoln Gap,10.0,-32.5645,137.5572
AUS,Longford,31.0,-38.2236,147.1657
AUS,Lonsdale,20.0,-35.1097,138.491
AUS,Lower Lake Margaret,3.2,-42.0147,145.5261
AUS,Lower Rubicon,13.55,-37.3027,145.8458
AUS,Loy Yang A,2180.0,-38.2536,146.5746
AUS,Loy Yang B,1000.0,-38.2564,146.5864
AUS,Lucas Heights I,5.39,-34.0293,151.0021
AUS,Lucas Heights II,16.0,-34.0481,150.9739
AUS,Macarthur Wind Farm,420.0,-38.0648,142.1844
AUS,Mackay,30.0,-21.1446,149.1591
AUS,Mackintosh,79.9,-41.6997,145.6461
AUS,Macknade Sugar Mill,8.0,-18.589,146.258
AUS,Mandurah,1.3,-32.5079,115.759
AUS,Manildra Solar Farm,46.0,-33.1733,148.718
AUS,Marble Bar Diesel Backup,1.28,-21.1649,119.7419
AUS,Maryborough,7.5,-25.5476,152.7171
AUS,Maryvale Mill,54.5,-38.1809,146.4479
AUS,McArthur River Mine,78.0,-16.4335,136.0935
AUS,McKay Creek (Mount Beauty Hydro Scheme),150.0,-36.8584,147.2345
AUS,Meadowbank,40.0,-42.6112,146.8457
AUS,Meekatharra,2.9,-26.5952,118.483
AUS,Melbourne,1.2,-37.8086,144.9685
AUS,Merredin,82.0,-31.5423,118.227
AUS,Mica Creek,325.0,-20.7776,139.4906
AUS,Millmerran,856.0,-27.9615,151.2789
AUS,Mintaro,90.0,-33.9031,138.7383
AUS,Moorabool North Wind Farm,131.0,-37.655,144.1913
AUS,Moorabool South Wind Farm,131.0,-37.7402,144.1622
AUS,Moranbah,12.56,-21.9851,148.0246
AUS,Moranbah North,45.7,-21.8967,147.9507
AUS,Moree,60.0,-29.5722,149.8669
AUS,Mornington,1.0,-38.3916,144.8553
AUS,Mortlake,566.0,-38.0632,142.6675
AUS,Mortons Lane Wind Farm,20.0,-37.8413,142.4653
AUS,Mount Keith Nickel Mine,112.0,-27.2146,120.548
AUS,Mount Magnet,1.9,-28.0871,117.8327
AUS,Mount Millar Wind Farm,70.0,-33.6255,136.7039
AUS,Mount Stuart,423.0,-19.338,146.8512
AUS,Mt Gambier,10.0,-37.8388,140.8057
AUS,Mt Gellibrand Wind Farm,189.0,-38.2587,143.8019
AUS,Mt Mercer Wind Farm,131.0,-37.8317,143.8892
AUS,Mt Piper,1400.0,-33.3589,150.0313
AUS,Mugga Lane,3.5,-35.3953,149.1458
AUS,Mugga Lane Solar Park,13.0,-35.3989,149.146
AUS,Muja C,400.0,-33.446,116.3062
AUS,Muja D,454.0,-33.4464,116.3074
AUS,Mulgrave,13.0,-17.0932,145.7887
AUS,Mumbida Wind Farm,55.0,-28.9918,114.9599
AUS,Mungarra,112.0,-28.8893,115.1177
AUS,Mungullah,18.0,-24.8911,113.7095
AUS,Munmorah,600.0,-33.2117,151.5418
AUS,Murra Warra Wind Farm,429.0,-36.4333,142.3182
AUS,Murray 1,950.0,-36.2467,148.1901
AUS,Murray 2,552.0,-36.2423,148.1362
AUS,Murrin Murrin (Nickel Mine),78.0,-28.9238,121.3293
AUS,Musselroe,168.0,-40.7798,148.0097
AUS,Narrogin Bioenergy Plant,1.0,-32.9521,117.1916
AUS,Narromine,15.0,-32.224,148.256
AUS,Neerabup,330.0,-31.6712,115.8021
AUS,Newman Iron Ore Mine,170.0,-23.3443,119.7086
AUS,Newport,500.0,-37.8415,144.8942
AUS,Nhulunbuy,24.0,-12.1889,136.6872
AUS,Nieterana,2.2,-42.2686,146.2629
AUS,Nine Network,3.2,-33.811,151.1966
AUS,Noranda,1.1,-31.8654,115.8773
AUS,Normanton,4.5,-17.681,141.05
AUS,Norseman Mine,9.0,-32.1963,121.7943
AUS,North Brown Hill  Wind Farm,132.3,-33.3093,138.7296
AUS,North Sydney,2.4,-33.8398,151.2069
AUS,Northam,10.0,-31.652,116.711
AUS,Numurkah Solar Farm,100.0,-36.1592,145.4746
AUS,Nymboida,33.6,-29.9257,152.7417
AUS,Nyngan Solar Plant,102.0,-31.5527,147.0854
AUS,Oakey,282.0,-27.4183,151.6797
AUS,Oakey 1,25.0,-27.406,151.647
AUS,Oakey 2,55.0,-27.412,151.655
AUS,Oakland Hills Wind Farm,67.0,-37.6871,142.5467
AUS,Oaky,4.8,-30.5751,152.069
AUS,Oaky Creek,20.0,-22.9878,148.5817
AUS,Onslow,3.6,-21.6582,115.099
AUS,Ord River,30.0,-16.1201,128.7383
AUS,Osborne,180.0,-34.798,138.5079
AUS,Owen Springs,36.0,-23.8636,133.8255
AUS,Paloona,28.0,-41.2826,146.249
AUS,Paraburdoo,155.0,-23.2233,117.6133
AUS,Paraburdoo (Standby),20.0,-23.2238,117.6137
AUS,Parkes Solar Farm,66.0,-33.1027,148.075
AUS,Pedler Creek,3.0,-35.2023,138.5021
AUS,Pelican Point,478.0,-34.765,138.5053
AUS,Perth Zoo,2.37,-31.9767,115.8548
AUS,Peterborough SA,4.9,-32.945,138.905
AUS,Pindari,6.7,-29.3886,151.2442
AUS,Pine Creek,34.76,-13.7856,131.8624
AUS,Pinjar,576.0,-31.5568,115.8204
AUS,Pinjarra Bauxite Mine and Alumina Refinery,280.0,-32.6473,115.9469
AUS,Pioneer Sugar Mill,67.8,-19.5575,147.3308
AUS,Plane Creek Sugar Mill,14.0,-21.4282,149.2159
AUS,Plutonic Gold Mine,28.0,-25.311,119.4508
AUS,Poatina,100.0,-41.8115,146.9192
AUS,Port Hedland,126.0,-20.4283,118.5498
AUS,Port Hedland (Smaller),84.0,-20.3782,118.5384
AUS,Port Lincoln,73.5,-34.7003,135.8044
AUS,Port Stanvac,57.6,-35.1104,138.4915
AUS,Proserpine Sugar Mill,17.0,-20.3985,148.5797
AUS,Quarantine,224.0,-34.7793,138.5224
AUS,Racecourse Mill,3.5,-21.1635,149.1344
AUS,Ravensthorpe,56.0,-33.61,120.36
AUS,Red Hill,3.65,-31.8317,116.0992
AUS,Redbank,150.0,-32.5802,151.0719
AUS,Reece,238.0,-41.7238,145.1359
AUS,Remount,2.2,-41.395,147.1554
AUS,Repulse,28.0,-42.5077,146.647
AUS,Revesby Workers Club,2.5,-33.9534,151.0137
AUS,Rochedale,4.0,-27.5591,153.1236
AUS,Rockingham,2.1,-32.2863,115.8154
AUS,Rocky Point Sugar Sugar Mill,30.0,-27.7334,153.3276
AUS,Roghan Road,2.0,-27.3388,153.0344
AUS,Rollingstone QLD,125.0,-19.03,146.394
AUS,Roma,80.0,-26.5772,148.8402
AUS,Ron Goodin,44.6,-23.7091,133.8912
AUS,Ross River,148.0,-19.424,146.715
AUS,Rowallan,10.5,-41.7295,146.2176
AUS,Roy Hill,6.0,-22.4812,119.9472
AUS,Royalla Solar Farm,20.0,-35.4897,149.1435
AUS,Rubicon,13.55,-37.3272,145.8605
AUS,Rugby Run Solar Farm,65.0,-22.1405,147.9188
AUS,Sapphire Wind Farm,270.0,-29.6997,151.4119
AUS,Savannah Nickel Mine,10.8,-17.3631,128.0331
AUS,Shenton Park WMRC Project,1.0,-31.9577,115.7924
AUS,Shepparton Biogas Generation Plant,1.1,-36.3218,145.379
AUS,Smithfield Energy,170.9,-33.85,150.9495
AUS,Snowtown North,148.0,-33.714,138.1402
AUS,Snowtown South,126.0,-33.8302,138.1184
AUS,Snuggery,63.0,-37.6646,140.4156
AUS,Solomon Iron Ore Mine,125.0,-22.1581,117.9849
AUS,Somerton,160.0,-37.6318,144.9531
AUS,South Cardup (Shale Road Landfill),3.3,-32.2664,116.0193
AUS,South Johnstone,20.0,-17.6057,145.991
AUS,Springvale,4.2,-37.9733,145.1396
AUS,St George Leagues Club,1.0,-33.9748,151.1294
AUS,Stanwell,1460.0,-23.5097,150.3195
AUS,Stapylton Green Energy,4.8,-27.7334,153.2463
AUS,Starfish Hill Wind Farm,34.5,-35.5678,138.1432
AUS,Studland Bay (Woolnorth) Wind Farm,75.0,-40.7788,144.7362
AUS,Summerhill,5.0,-32.891,151.65
AUS,Summerhill,2.2,-32.8885,151.643
AUS,Sun Metals Solar Farm,124.0,-19.3355,146.8885
AUS,Suncoast Gold Macadamia,1.5,-26.2261,152.6981
AUS,Sunraysia,200.0,-34.804,143.491
AUS,Sunrise Dam,28.4,-29.0927,122.4393
AUS,Susan River,98.0,-25.32,152.405
AUS,Swan Hill,19.0,-35.342,143.518
AUS,Swanbank E,385.0,-27.6554,152.8179
AUS,Symex Port Melbourne,5.9,-37.8298,144.9444
AUS,Tableland,7.0,-17.1193,145.345
AUS,Tahmoor,7.0,-34.2482,150.5808
AUS,Tailem Bend Solar Farm,95.0,-35.2708,139.4924
AUS,Tallawarra,460.0,-34.5228,150.8081
AUS,Tamala Park,4.65,-31.7078,115.7266
AUS,Tamar Valley,390.0,-41.1401,146.9036
AUS,Taralga Wind Farm,107.0,-34.4314,149.8652
AUS,Tarong,1400.0,-26.7824,151.9153
AUS,Tarong (Oil),15.0,-26.7858,151.9172
AUS,Tarong North,443.0,-26.7758,151.9146
AUS,Tarraleah,90.0,-42.3012,146.4572
AUS,Tatura Biogas Generation Plant,1.1,-36.4793,145.235
AUS,Tea Tree Gully,1.0,-34.8303,138.7129
AUS,Telfer Gold Mine,159.0,-21.7129,122.2091
AUS,Tennant Creek,16.7,-19.6549,134.1753
AUS,Teralba,3.0,-32.9455,151.6119
AUS,Terminal Storage,2.5,-34.8393,138.7112
AUS,The Drop,3.0,-35.6043,145.7837
AUS,Ti Tree Bioenergy,3.3,-27.6802,152.6593
AUS,Timber Creek,1.0,-15.6562,130.479
AUS,Tods Corner,1.7,-41.9707,146.7938
AUS,Tomago Aluminium Smelter,810.0,-32.8217,151.7178
AUS,Toora Wind Farm,21.0,-38.6451,146.3441
AUS,Torrens Island A,480.0,-34.8068,138.5213
AUS,Torrens Island B,800.0,-34.8052,138.5226
AUS,Tower Mine,41.2,-34.2207,150.7179
AUS,Townsville,220.0,-19.2011,146.6187
AUS,Traralgon Network Support Station,10.0,-38.1793,146.5654
AUS,Trevallyn,80.0,-41.4226,147.1119
AUS,Tribute,82.8,-41.8129,145.6538
AUS,Tully Sugar Mill,21.4,-17.9373,145.9267
AUS,Tumut 1 (Upper Tumut),616.0,-35.9517,148.3637
AUS,Tumut 2 (Upper Tumut),336.0,-35.8814,148.3672
AUS,Tumut 3,1500.0,-35.6112,148.2917
AUS,Tungatinah,125.0,-42.2967,146.4565
AUS,University of Queensland (St Lucia Campus) Solar Array,1.2,-27.495,153.0101
AUS,Upper Lake Margaret,8.4,-42.0046,145.5437
AUS,Uranquinty,664.0,-35.1794,147.2157
AUS,Uterne Solar,1.0,-23.7685,133.8682
AUS,Valdora,15.0,-26.56,153.025
AUS,Vales Point B,1360.0,-33.1607,151.5431
AUS,Valley (Peaking Facility),300.0,-38.2536,146.5892
AUS,Victoria Sugar Mill,24.0,-18.6508,146.2016
AUS,Visy Paper Gibson Island,2.0,-27.4405,153.1158
AUS,Visy Pulp and Paper Tumut,20.0,-35.2959,148.1371
AUS,Wadeye,6.8,-14.2602,129.5368
AUS,Wagerup,380.0,-32.916,115.9186
AUS,Wagerup Bauxite Mine and Alumina Refinery,98.0,-32.9145,115.917
AUS,Walkaway Wind Farm,90.0,-28.9229,114.9282
AUS,Wallerawang C,500.0,-33.4028,150.0833
AUS,Warmun,1.3,-17.0259,128.2113
AUS,Warragamba,50.0,-33.8832,150.5965
AUS,Warrego,19.0,-19.4434,133.8236
AUS,Waterloo Wind Farm,111.0,-34.001,138.9109
AUS,Wattle Point Wind Farm,90.75,-35.1104,137.7058
AUS,Waubra Wind Farm,192.0,-37.3575,143.6037
AUS,Wayatinah,38.3,-42.4272,146.5347
AUS,Weddell,86.0,-12.5771,130.9502
AUS,Wemen Solar Farm,110.0,-34.8027,142.5457
AUS,West Angelas Mine,86.0,-23.1546,118.7245
AUS,West Illawarra Leagues Club,1.0,-34.4515,150.8429
AUS,West Kalgoorlie,60.0,-30.7806,121.4234
AUS,West Kiewa (Mount Beauty Hydro Scheme),62.0,-36.7601,147.186
AUS,West Nowra (Shoalhaven),1.0,-34.882,150.5515
AUS,Western Suburbs Leagues Club (Campbelltown),1.0,-34.0513,150.8329
AUS,White Rock,20.0,-29.765,151.553
AUS,Whitsunday Solar Farm,69.0,-20.4949,147.7481
AUS,Whitwood Road,1.0,-27.659,152.8237
AUS,Whyalla SSE,6.0,-33.007,137.558
AUS,Wilga Park,16.0,-30.3634,149.6772
AUS,Williamsdale,7.0,-35.571,149.128
AUS,Wilmot,81.6,-41.4833,146.1251
AUS,Wilpena Solar Farm,145.0,-31.5234,138.6198
AUS,Wiluna,1.3,-26.5922,120.2185
AUS,Wiluna Gold Mine,21.0,-26.6316,120.2519
AUS,Windimurra Vanadium Mine,23.7,-28.2933,118.5371
AUS,Windy Hill Wind Farm,12.0,-17.5922,145.5306
AUS,Wingfield I,5.0,-34.8348,138.5572
AUS,Wingfield II,5.0,-34.8321,138.5489
AUS,Wivenhoe,4.7,-27.3952,152.6092
AUS,Wivenhoe Hydroelectric,500.0,-27.3722,152.632
AUS,Wodgina,13.7,-21.1739,118.6747
AUS,Wollert,6.738,-37.583,145.0487
AUS,Wonthaggi Wind Farm,12.0,-38.6037,145.5462
AUS,Woodlawn Bioreactor,7.0,-35.059,149.5769
AUS,Woodlawn Wind Farm,48.0,-35.0861,149.5716
AUS,Woodman Point,1.8,-32.1424,115.7713
AUS,Worsley,120.0,-33.2355,116.0688
AUS,Worsley Cogeneration,106.0,-33.2365,116.0637
AUS,Wyangala A,20.0,-33.981,148.9473
AUS,Wyndham,1.0,-37.9375,144.5902
AUS,Xstata X41,30.0,-20.7437,139.4803
AUS,Yallourn,1480.0,-38.177,146.3428
AUS,Yaloak South Wind Farm,131.0,-37.7281,144.2408
AUS,Yambuk Wind Farm,30.0,-38.3079,142.0151
AUS,Yarrawonga,9.0,-36.0094,145.9995
AUS,Yarwun,154.0,-23.8306,151.1519
AUS,Yatpool,81.0,-34.407,142.179
AUS,Yulara,10.95,-25.2323,130.9912
AUS,Yurralyi Maya (Karratha Seven Mile),180.0,-20.762,116.742
AUT,Abwinden-Asten,168.0,48.248,14.4305
AUT,Altenmarkt,26.0,46.7667,15.55
AUT,Arnstein,30.0,47.0167,15.1667
AUT,Aschach,287.0,48.3853,14.023
AUT,Bischofshofen,16.0,47.407,13.2205
AUT,Braunau-Simbach,100.0,48.244,13.006
AUT,Dionysen,16.0,47.4167,15.2833
AUT,Donaustadt,395.0,48.2,16.4633
AUT,Ering-Frauenstein,72.0,48.2194,13.16
AUT,Erzbach,1.0,47.6,14.7333
AUT,Feistritz-Ludmannsdorf,88.0,46.5347,14.1712
AUT,Feldkirchen,38.0,46.8638,13.3355
AUT,Ferlach Maria Rain,75.0,46.5462,14.2985
AUT,Fisching,22.0,47.1667,14.7333
AUT,Freudenau Danube,172.0,48.1764,16.4811
AUT,Friesach,12.0,47.1667,15.3333
AUT,Funsingau,25.0,47.2354,12.0583
AUT,Gabersdorf,14.0,46.7772,15.5842
AUT,Gaming,14.0,48.1766,16.4813
AUT,Gerlos,200.0,47.2342,11.8997
AUT,Gratkorn,11.0,47.1333,15.35
AUT,Greifenstein,293.0,48.3553,16.2424
AUT,Hieflau,63.0,47.6,14.7333
AUT,Hieflau-Erzbach,1.0,47.6,14.7333
AUT,Jochenstein,132.0,48.5184,13.7076
AUT,KW Amlach,60.0,46.8142,12.7618
AUT,KW Imst,89.0,47.2122,10.7215
AUT,KW Jenbach,79.0,47.3932,11.7886
AUT,KW Kaunertal,392.0,47.0678,10.6652
AUT,KW Kühtai,289.0,47.2078,11.0057
AUT,KW Silz,500.0,47.2696,10.9678
AUT,Kaprun Limberg II,480.0,47.1985,12.7223
AUT,Kaprun Oberstufe,113.0,47.1968,12.7192
AUT,Kaprun main stage,240.0,47.2591,12.7389
AUT,Kellerberg,25.0,46.67,13.6886
AUT,Klammsee,1.0,47.2591,12.7389
AUT,Klaus,20.0,47.8314,14.1572
AUT,Kopswerk II,525.0,46.975,10.043
AUT,Kreuzbergmaut,18.0,47.4412,13.2108
AUT,Kreuzeck days storage,45.0,46.8727,13.3117
AUT,Krippau,30.0,47.6833,14.7
AUT,Landl,25.0,47.65,14.7167
AUT,Laufnitzdorf,18.0,47.3,15.3167
AUT,Lebring,20.0,46.8522,15.5383
AUT,Leoben,10.0,47.3833,15.1
AUT,Losenstein,39.0,47.9243,14.4367
AUT,Low Tuxbach - Small power plant Stillupp,2.0,47.1485,11.8225
AUT,Lünerseewerk,280.0,47.074,9.874
AUT,Malta Secondary school,120.0,47.0659,13.3539
AUT,Malta main stage,730.0,47.0659,13.3539
AUT,Mandling,6.0,47.4,13.5667
AUT,Mayrhofen,355.0,47.1581,11.8501
AUT,Melk,187.0,48.2232,15.3042
AUT,Mellach run power plant,16.0,46.8833,15.5167
AUT,Neuötting,26.1,40.1247,-8.7751
AUT,Niklai,2.0,46.8167,13.3167
AUT,Nussdorf near Vienna,5.0,47.2167,14.4833
AUT,Oberaudorf Ebbs,60.0,47.6413,12.1989
AUT,Obervermuntwerk,30.0,46.9271,10.0539
AUT,Obervogau,13.0,46.745,15.5847
AUT,Ottensheim-Wilhering,179.0,48.3166,14.1512
AUT,Passau-Ingling,86.0,48.5536,13.4371
AUT,Paternion,24.0,46.7209,13.6453
AUT,Peggau,13.0,47.2,15.35
AUT,Pernegg,22.0,47.3598,15.3424
AUT,Pichlern,2.0,47.65,13.6667
AUT,Rabenstein,14.0,47.35,13.6833
AUT,Retznei,1.0,46.7333,15.5667
AUT,Rodundwerk I,198.0,47.085,9.8813
AUT,Rodundwerk II,295.0,47.0847,9.8744
AUT,Rosegg-St. James,80.0,46.5696,14.0268
AUT,Rosenau,34.0,48.489,14.6288
AUT,Schonau,30.0,48.3946,14.7302
AUT,Schwabeck,79.0,46.658,14.8726
AUT,Schwarzach,120.0,47.3152,13.1389
AUT,Simmering,1272.0,48.1815,16.4334
AUT,St. Georgen,6.0,47.5333,14.3667
AUT,St. Johann,16.0,47.3386,13.1974
AUT,St. Martin,10.0,47.4467,15.2849
AUT,St. Pantaleon,52.0,48.0076,12.8942
AUT,St. Veit,16.0,47.3214,13.1744
AUT,Staning,43.0,48.1007,14.4568
AUT,Steinfeld,1.0,46.7656,13.2717
AUT,Ternberg,40.0,47.9333,14.35
AUT,Timelkam,400.0,48.0122,13.5895
AUT,Triebenbach,10.0,47.5,14.4667
AUT,Tuxbach,1.0,47.1485,11.8225
AUT,Urreiting,16.0,47.3749,13.2101
AUT,Vermuntwerk,157.0,46.9684,10.0599
AUT,Vienna-Freudenau,172.0,48.1766,16.4814
AUT,Villach,25.0,46.6329,13.8294
AUT,Walgauwerk,86.0,47.192,9.6815
AUT,Wallnerau Salzach stage,13.0,47.316,13.141
AUT,Wallnerau underwater stage,5.0,47.3833,12.6
AUT,Wallsee-Mitterkirchen,210.0,48.1666,14.6953
AUT,Weissenegg,1.0,46.8167,15.8667
AUT,Werfen-Pfarrwerfen,16.0,47.4698,13.1945
AUT,Weyer,37.0,48.1465,14.1176
AUT,Wind Park Bruck an der Leitha,9.0,48.0338,16.7264
AUT,Wind Park Hollern II,37.0,48.09,16.844
AUT,Wind Park Petronell-Carnuntum II,21.0,48.09,16.844
AUT,Windpark Bruck-Göttlesbrunn,21.0,48.095,16.89
AUT,Ybbs-Persenbeug,236.0,48.1892,15.0682
AZE,Astara ES,87.0,38.456,48.875
AZE,Azerbaijan TPP,2400.0,40.78,46.9901
AZE,Baku ES,105.0,40.3734,49.9192
AZE,Baku TEC,107.0,40.3734,49.9192
AZE,Gusar,1.0,41.3979,48.3308
AZE,Janub,780.0,39.8943,48.9173
AZE,Khachmaz ES,87.0,41.4635,48.806
AZE,Mingechevir,402.0,40.79,47.0287
AZE,Sangachal ES,299.0,40.1794,49.47
AZE,Shamkir,405.0,40.9487,46.168
AZE,Shimal,400.0,40.4995,50.2077
AZE,Sumqayit,525.0,40.6036,49.6332
AZE,Varvara,16.0,40.6837,47.0926
AZE,Yenikend,150.0,40.9193,46.2829
BHR,Al Dur Power and Water,1540.0,25.9714,50.6076
BHR,Al Ezzel Power Station,962.0,26.2175,50.6595
BHR,Alba Power Station,2204.0,26.0945,50.6008
BHR,Awali,5.0,26.1,50.58
BHR,Hawar Power ad Water Station,7.3,26.1981,50.5919
BHR,Hidd Power and Water station 1,963.0,26.2223,50.6621
BHR,Rifa'a Power Station,700.0,26.1199,50.5889
BHR,Sitra Power an Water Station,1205.0,26.1833,50.6237
BGD,Amnura,50.0,24.6301,88.4006
BGD,Ashuganj (Aggreko),1649.0,24.0426,91.0158
BGD,Baghabari GT 1,223.0,24.1361,89.5933
BGD,Barabkunda (Regent),22.0,22.5713,91.6841
BGD,Barishal GT-unit-1 2,40.0,22.6588,90.3373
BGD,Barupukuria ST 1,250.0,25.5502,88.9527
BGD,Bera Peaking,71.0,24.0895,89.6176
BGD,Bheramara GT (Unit-1 2 3),560.0,24.0487,89.0173
BGD,Bhola CCPP GT-1 2 ST,227.0,22.4786,90.7101
BGD,Bogra GBB,42.0,24.8408,89.3506
BGD,CLCPC Keranigonj,100.0,23.6473,90.3473
BGD,Chittagong Roazan,553.0,22.457,91.9784
BGD,Faridpur,54.0,23.6183,89.7733
BGD,Fenchuganj (Barakatullah),296.0,24.6863,91.9189
BGD,Feni (Doreen),33.0,23.9186,90.6926
BGD,Ghorasal ST :Unit-3,861.0,23.9797,90.637
BGD,Gopalganj,5.0,26.585,84.145
BGD,Gopalganj Peaking,109.0,23.9797,90.637
BGD,Hathazari,98.0,22.4918,91.8051
