Country_Code,Name,Gppd_Idnr,Capacity_Mw,Latitude,Longitude
CAN,Chats Fall / Chute-des-Chats,CAN0002261,192.0,45.4752,-76.2382
CAN,Chaudiere 2,CAN0007746,8.4,45.4191,-75.7139
CAN,Chaudiere 4,CAN0007747,9.3,45.4204,-75.7149
CAN,Cheakamus,CAN0002125,158.0,49.9337,-123.291
CAN,Chebucto Pockwock,CAN0007749,10.0,44.7707,-63.8379
CAN,Chelsea,CAN0002126,152.0,45.5125,-75.7775
CAN,Chenaux,CAN0002127,144.0,45.5838,-76.6738
CAN,Chetwynd,CAN0008589,12.0,55.7235,-121.565
CAN,Chiblow Lake,CAN0007752,1.7,46.3126,-83.0655
CAN,Chicoutimi,CAN0007753,8.2,48.4262,-71.0763
CAN,Chin Chute,CAN0007754,30.0,49.6933,-112.3292
CAN,Chin Hydro Plant,CAN0007755,11.0,49.6756,-112.3446
CAN,China Creek,CAN0007756,6.5,49.1856,-124.7395
CAN,Christina Lake,CAN0002038,179.0,55.665,-110.7185
CAN,Churchill Falls,CAN0002128,5428.0,53.5294,-63.9651
CAN,Chute,CAN0008590,3.0,47.84,-80.4486
CAN,Chute Garneau,CAN0007758,5.3,48.3864,-71.1289
CAN,Chute-Allard,CAN0007761,62.0,47.8929,-73.7183
CAN,Chute-Bell,CAN0007763,10.0,45.774,-74.6844
CAN,Chute-Blanche,CAN0007764,1.4,48.8425,-72.0661
CAN,Chute-Burroughs,CAN0007765,1.6,45.1463,-72.0186
CAN,Chute-Hemmings,CAN0007768,29.0,45.8632,-72.4502
CAN,Chute-aux-Galets,CAN0007762,13.6,48.6511,-71.2034
CAN,Chute-des-Passes,CAN0002131,854.4,49.8374,-71.1665
CAN,Chute-du-Diable,CAN0002132,305.8,48.7807,-71.6974
CAN,Chute-à-Caron,CAN0002129,224.0,48.4506,-71.2536
CAN,Chute-à-la-Savane,CAN0002130,258.0,48.7536,-71.8395
CAN,Chutes à Thompson,CAN0007769,9.9,49.3083,-67.86
CAN,Chutes-de-la-Chaudière,CAN0007771,25.0,46.7154,-71.285
CAN,Chutes-à-Gorry,CAN0007770,10.8,46.7904,-72.0082
CAN,Citylights,CAN0007772,10.0,45.1563,-75.2245
CAN,Clayton Falls,CAN0007773,2.0,52.3701,-126.8139
CAN,Clear Creek,CAN0007774,9.9,42.5879,-80.5722
CAN,Clergue,CAN0007775,52.0,46.5148,-84.3472
CAN,Clover Bar,CAN0002039,250.0,53.5871,-113.3652
CAN,Clover Bar LFG,CAN0007776,4.8,53.5956,-113.3322
CAN,Clowhom,CAN0007777,33.0,49.7109,-123.5321
CAN,Coleson Cove,CAN0002040,972.0,45.1538,-66.2023
CAN,Comber East / West,CAN0002133,165.6,42.2195,-82.5614
CAN,Conestogo,CAN0007779,22.9,43.7943,-80.5888
CAN,Coniston,CAN0007780,4.0,46.4746,-80.8183
CAN,Corner Brook Cogeneration,CAN0007781,15.3,48.9561,-57.9496
CAN,Cornwall,CAN0007782,10.0,45.1024,-74.6899
CAN,Corra Linn,CAN0007783,51.0,49.4689,-117.4686
CAN,Cory Cogeneration,CAN0002041,260.0,52.0927,-106.8533
CAN,Coteau Creek,CAN0002134,186.0,51.2748,-106.8736
CAN,Cowie Falls,CAN0007786,7.4,44.0744,-64.7707
CAN,Cowley North,CAN0007787,19.5,49.5619,-114.1075
CAN,Creignishrear,CAN0007788,2.0,45.7262,-61.4167
CAN,Crossfield Energy Centre,CAN0002042,120.0,51.3972,-114.0147
CAN,Crowe Bay,CAN0007789,2.0,44.3353,-77.7723
CAN,Crowsnest Pass ERG,CAN0008592,11.0,49.6474,-114.7151
CAN,Cruickshank,CAN0007790,8.3,44.2478,-81.5714
CAN,Crystal Falls,CAN0007791,8.0,46.4501,-79.8629
CAN,Culliton Creek,CAN0008593,15.0,49.8772,-123.1599
CAN,Cultus,CAN0007792,9.9,42.6009,-80.6048
CAN,Cypress,CAN0007793,10.5,50.0195,-108.4936
CAN,Cypress Creek,CAN0007794,2.8,49.8427,-126.1277
CAN,Côte-Sainte-Catherine-1-2-3,CAN0007785,11.1,45.4066,-73.5691
CAN,Côte-de-Beaupré,CAN0008591,23.5,47.3006,-70.881
CAN,Dalhousie Mountain,CAN0007795,51.0,45.5757,-62.9755
CAN,Daniel-Larocque (Mont-Laurier),CAN0007796,2.7,46.5547,-75.4999
CAN,Darlington,CAN0002043,3740.0,43.8697,-78.7239
CAN,Dasque,CAN0008594,12.0,54.3835,-128.9149
CAN,Dave Rampel Solar Park,CAN0007797,10.0,48.7152,-94.2518
CAN,David Brown Solar Park,CAN0007798,10.0,45.0085,-74.9996
CAN,De l'Érable,CAN0002135,100.0,46.1059,-71.6839
CAN,Decew Falls 1,CAN0007800,23.0,43.1183,-79.2643
CAN,Decew Falls 2,CAN0002136,144.0,43.1189,-79.2612
CAN,Deep Brook,CAN0007802,9.1,44.0805,-64.7909
CAN,Deer Lake,CAN0002137,129.0,49.1699,-57.4363
CAN,Des Moulins I,CAN0002138,135.7,46.1637,-71.3546
CAN,Des Moulins II,CAN0007805,21.2,48.0433,-67.5268
CAN,Des-Joachims,CAN0002139,429.0,46.1827,-77.697
CAN,Destec - Kingston,CAN0002044,140.0,44.2098,-76.7247
CAN,Diavik Mine,CAN0007807,9.2,64.4912,-110.3423
CAN,Dickie Brook,CAN0007808,2.6,45.3492,-61.5032
CAN,Dickson Dam,CAN0007809,15.0,52.0527,-114.2229
CAN,Digby,CAN0007810,30.8,44.5914,-65.9444
CAN,Discoverylight,CAN0007811,10.0,44.4384,-79.0681
CAN,District Heating,CAN0007812,1.2,46.2516,-63.1079
CAN,Dokie,CAN0002140,144.0,55.8118,-122.2474
CAN,Dolbeau,CAN0007814,26.5,48.8794,-72.2174
CAN,Domtar - Windsor,CAN0007815,30.0,45.5658,-71.981
CAN,Domtar Espanola Mill,CAN0007816,18.0,46.2697,-81.7706
CAN,Domtar Pulp Mill (Kamloops),CAN0007817,76.0,50.6894,-120.4053
CAN,Donnacona,CAN0007818,4.8,46.6785,-71.7458
CAN,Doran Taylor,CAN0008595,6.0,49.2964,-125.2755
CAN,Douglas Creek,CAN0007819,27.0,49.7676,-122.151
CAN,Drummondville,CAN0007820,16.0,45.8869,-72.4841
CAN,Dufferin,CAN0007822,40.6,45.5844,-75.4178
CAN,Dufferin,CAN0007821,91.4,44.2134,-80.2673
CAN,Dunford,CAN0007823,45.0,47.9069,-84.7156
CAN,Dupont Maitland,CAN1060255,50.0,44.6334,-75.616
CAN,E B Campbell,CAN0002141,289.0,53.689,-103.3475
CAN,Eagle River,CAN0007825,1.8,49.7911,-93.1969
CAN,Earthlight,CAN0007826,10.0,44.2875,-79.2834
CAN,East Angus,CAN0007827,2.3,45.4827,-71.6623
CAN,East Durham,CAN0007828,22.4,44.1972,-80.7005
CAN,East LFG,CAN0007830,1.0,43.1216,-79.1739
CAN,East Lake St. Clair,CAN0007829,99.0,42.4776,-82.3603
CAN,East Toba,CAN0002142,123.0,50.6751,-123.9603
CAN,East Twin,CAN0007832,2.0,53.4581,-120.3834
CAN,East Windsor Cogeneration,CAN1060264,92.0,42.3258,-83.0005
CAN,Eastern Kings,CAN0007833,30.0,46.4525,-62.0682
CAN,Eastmain-1,CAN0002143,480.0,52.1818,-76.051
CAN,Eastmain-1-A,CAN0002144,768.0,52.1793,-76.0418
CAN,Eastview LFG,CAN0007836,1.7,43.5741,-80.2323
CAN,Eddy Ottawa (Powerhouses 2 & 3),CAN0007837,9.2,45.4208,-75.7185
CAN,Edmundston,CAN0007838,9.0,47.3626,-68.3236
CAN,Effisolar Beckwith,CAN0007839,10.0,45.0564,-76.0795
CAN,Eldorado Reservoir,CAN0007840,1.1,50.019,-119.3589
CAN,Elko,CAN0007841,12.0,49.2901,-115.1046
CAN,Ellershouse Wind Farm,CAN0008596,16.4,44.9316,-64.0276
CAN,Elliot Chute,CAN0007842,2.0,46.0602,-79.3894
CAN,Elmsley East / West,CAN0007843,24.0,44.8406,-76.0866
CAN,Elora,CAN0008597,1.0,43.6809,-80.4329
CAN,Enbridge Tilbury,CAN0007844,5.0,42.2741,-82.4267
CAN,Erie Ridge,CAN0007845,9.4,42.4454,-81.8504
CAN,Erie Shores,CAN0007846,99.0,42.6476,-80.7695
CAN,Erieau,CAN0007847,99.0,42.3011,-82.0047
CAN,Ermine,CAN1060281,92.0,51.873,-109.0399
CAN,Ernestown,CAN0007848,10.0,44.228,-76.7195
CAN,Espanola Mill,CAN0007849,25.0,46.2691,-81.7672
CAN,Eugenia,CAN0007850,6.0,44.3398,-80.537
CAN,Fairmont,CAN0007851,4.6,45.6824,-61.9913
CAN,Falls River,CAN0007852,7.0,53.9835,-129.7342
CAN,Fenelon Falls,CAN0007853,2.6,44.5356,-78.7373
CAN,Fermeuse,CAN0007854,27.0,46.9699,-52.97
CAN,Ferndale,CAN0007855,5.1,44.9465,-81.2632
CAN,Fire Creek,CAN0007856,23.0,49.7834,-122.2347
CAN,Firebag,CAN0002045,104.0,57.2356,-110.85
CAN,Firebag 3,CAN0002046,170.0,57.2417,-110.8547
CAN,Firebag 4,CAN0002047,160.0,57.2417,-110.8569
CAN,First Light I,CAN0007857,9.1,44.2904,-76.9257
CAN,First Light II,CAN0007858,10.4,44.2984,-76.9425
CAN,Fitzpatrick Mountain,CAN0007859,1.6,45.6264,-62.9013
CAN,Fitzsimmons Creek,CAN0007860,7.5,50.1056,-122.9448
CAN,Forrest Kerr,CAN0002145,195.0,56.7172,-130.6866
CAN,Fort Frances,CAN0007862,9.4,48.6091,-93.4023
CAN,Fort Saskatchewan (TransAlta),CAN0002048,118.0,53.736,-113.1734
CAN,Fort William,CAN0007863,10.9,48.3603,-89.2536
CAN,Foster Creek,CAN1060303,80.0,55.0674,-110.536
CAN,Fotolight,CAN0007864,10.0,44.0199,-77.094
CAN,Fourth Lake,CAN0007865,2.2,44.3696,-65.7193
CAN,Frampton,CAN0007866,24.0,46.4445,-70.737
CAN,Frankford,CAN0007867,3.0,44.1865,-77.5945
CAN,Fraser,CAN0007868,2.9,47.841,-69.5317
CAN,Fraser Lake Biomass,CAN0008598,12.0,54.0673,-124.7484
CAN,Fraser Richmond Soil & Fiber,CAN0007869,1.0,49.1597,-123.0378
CAN,Frogmore,CAN0007870,9.9,42.6069,-80.6598
CAN,Front Line,CAN0007871,9.0,42.3964,-81.8657
CAN,Frontenac,CAN0007872,2.2,45.4023,-71.8984
CAN,Furry Creek,CAN0007873,10.0,49.5793,-123.202
CAN,G.M. Shrum,CAN0002146,2730.0,56.0148,-122.1957
CAN,GTAA Cogeneration,CAN1060359,90.0,43.6911,-79.6105
CAN,Gaetz Brook,CAN0007875,2.3,44.7588,-63.2043
CAN,Galetta,CAN0007876,1.6,45.4262,-76.2537
CAN,Ganaraska,CAN0007877,17.6,44.0197,-78.581
CAN,Gardiner Mines (Cape Breton University),CAN0008599,5.4,46.195,-60.0839
CAN,Gartshore,CAN0007878,23.0,47.2402,-84.5835
CAN,Gatineau (Bowater),CAN0007879,15.0,45.4792,-75.6552
CAN,Geisler Falls / Corkery Falls,CAN0007880,2.9,45.9879,-79.419
CAN,Genesee,CAN0002049,1376.0,53.3446,-114.3049
CAN,Gesner,CAN0007881,10.0,42.5193,-81.7571
CAN,Ghost,CAN0007882,51.0,51.2188,-114.7078
CAN,Ghost Pine,CAN0007883,81.6,51.8723,-113.3181
CAN,Gisborne,CAN0007884,3.5,46.5677,-60.5252
CAN,Gitchi Animki Bezhig,CAN0007885,8.9,48.6439,-85.7659
CAN,Gitchi Animki Niizh,CAN0007886,10.0,48.5977,-85.8779
CAN,Gitzler Falls,CAN0007887,1.2,46.0022,-79.4247
CAN,Glace Bay / Donkin,CAN0007888,1.6,46.218,-59.981
CAN,Glen Dhu,CAN0007889,62.1,45.6467,-62.2216
CAN,Glen Miller,CAN0007890,8.0,44.1525,-77.5819
CAN,Glenarm,CAN0007891,10.0,44.4633,-78.9662
CAN,Glenford,CAN0007892,5.0,46.8385,-71.9405
CAN,Gold River,CAN0007893,90.0,49.6827,-126.1253
CAN,Golden,CAN0007894,8.0,51.3047,-116.9761
CAN,Goldlight,CAN0007895,10.0,44.2878,-79.2936
CAN,Goodlight,CAN0007896,10.0,44.5117,-78.992
CAN,Goreway,CAN0002050,875.0,43.7465,-79.6799
CAN,Gosfield,CAN0007897,50.6,42.1269,-82.6835
CAN,Goshen,CAN0002147,102.4,43.2986,-81.6144
CAN,Goulais,CAN0007899,25.3,46.6615,-84.3587
CAN,Gracey,CAN0007900,10.0,42.2718,-82.4882
CAN,Grand Bend,CAN0007901,99.3,43.3937,-81.6578
CAN,Grand Falls,CAN0007902,75.0,48.9254,-55.6678
CAN,Grand Falls / Grand Sault,CAN0007903,66.0,47.0429,-67.7369
CAN,Grand Rapids,CAN0002148,479.0,53.16,-99.2863
CAN,Grand Renewable Energy Park,CAN0002149,149.0,42.8814,-79.7879
CAN,Grand Renewable Energy Park,CAN0002150,100.0,42.8883,-79.819
CAN,Grand Valley I / II,CAN0007907,19.8,44.0078,-80.3556
CAN,Grand Valley III,CAN0007908,40.1,43.9294,-80.3437
CAN,Grand-Mère,CAN0007911,67.0,46.6152,-72.6793
CAN,Grande Prairie EcoPower,CAN0007909,25.0,55.1602,-118.8184
CAN,Grande-Dame,CAN0007910,1.7,45.2727,-72.1054
CAN,Grandview,CAN1060348,90.0,45.2727,-66.0677
CAN,Granite Canal,CAN0007912,41.0,48.1966,-56.8152
CAN,Great Falls,CAN0002151,129.0,50.4616,-96.0095
CAN,Green Acres,CAN0007914,2.0,50.9061,-112.708
CAN,Green River,CAN0007915,3.0,47.4684,-68.2354
CAN,Greenfield,CAN0007916,3.2,45.3467,-63.139
CAN,Greenfield Energy Centre,CAN0002051,1005.0,42.7701,-82.4528
CAN,Greenwich,CAN0007917,98.9,48.7606,-88.7667
CAN,Grey Highlands,CAN0007918,18.5,44.3085,-80.3138
CAN,Grey Highlands Zero Emission People (Zep),CAN0008600,10.0,44.314,-80.289
CAN,Grimsby Bioreactor,CAN0007919,1.0,43.1474,-79.5389
CAN,Gros Morne I,CAN0002262,100.5,49.181,-65.4615
CAN,Gros-Morne II,CAN0002152,111.0,49.2202,-65.4207
CAN,Gulch,CAN0007921,7.0,44.5672,-65.6346
CAN,Gunn's Hill,CAN0007922,18.0,43.0858,-80.7142
CAN,H R Milner,CAN0002052,150.0,54.0071,-119.1032
CAN,HAF Energy,CAN0007923,9.0,43.122,-79.7108
CAN,HPG Site A,CAN0007956,2.0,43.9294,-78.5454
CAN,Haa-ak-suuk Creek Hydro,CAN0008602,6.0,49.2479,-125.3837
CAN,Hagues Reach,CAN0007924,4.0,44.2752,-77.7954
CAN,Halkirk,CAN0002153,149.4,52.2609,-112.0271
CAN,Halton Hills,CAN0002053,712.0,43.5613,-79.8447
CAN,Hamilton (Digester Gas) Cogenertion,CAN0007926,1.6,43.2534,-79.77
CAN,Hanna Chute,CAN0007927,1.0,45.0008,-79.2977
CAN,Hardwood Lands Community Wind Project,CAN0008603,6.0,45.0892,-63.5178
CAN,Hardwoods,CAN1060368,54.0,47.4166,-53.5314
CAN,Harmac,CAN0007928,55.0,49.1385,-123.8571
CAN,Harmon,CAN0002154,220.0,50.1112,-82.2081
CAN,Harris,CAN0007930,12.0,47.9572,-84.8303
CAN,Harrow,CAN0007931,39.6,42.0323,-82.9618
CAN,Hart-Jaune,CAN0007932,51.0,51.7849,-67.9119
CAN,Hartland LFG,CAN0007933,2.0,48.5392,-123.4624
CAN,Hauer Creek,CAN0008604,2.0,52.9342,-119.4562
CAN,Haute-Yamaska-Roland Thibault Cogeneration,CAN0007934,3.0,45.4634,-72.7809
CAN,Healey Falls,CAN0007935,18.0,44.373,-77.7787
CAN,Hearts Content,CAN0007936,3.5,47.8628,-53.3758
CAN,Hells Gate,CAN0007937,6.8,45.0466,-64.4121
CAN,Hermanville / Clearspring,CAN0007938,30.0,46.4543,-62.3146
CAN,Heywood,CAN0007939,7.2,43.199,-79.2646
CAN,Higgins Mountain,CAN0007940,3.6,45.5892,-63.614
CAN,High Falls,CAN0007941,5.4,48.4434,-92.3562
CAN,High Falls (Lièvre),CAN0002155,114.1,45.8396,-75.6456
CAN,High Falls (OPG),CAN0007943,3.0,44.9538,-76.6087
CAN,High Falls (Worthington),CAN0007944,19.3,46.3792,-81.5696
CAN,Hillside Boularderie,CAN0007945,4.0,46.2448,-60.3488
CAN,Hinds Lake,CAN0007946,75.0,49.0825,-57.2014
CAN,Hinton Pulp,CAN0007947,52.0,53.4153,-117.5717
CAN,Hluey Lake (SNP),CAN0007948,3.0,58.3547,-130.256
CAN,Hogg,CAN0007949,18.0,47.2134,-84.6188
CAN,Hollingsworth,CAN0007950,23.0,47.9605,-84.504
CAN,Hollow Bridge,CAN0007951,5.3,45.0036,-64.3764
CAN,Holyrood,CAN0002054,490.0,47.4532,-53.0976
CAN,Horizon (CNRL),CAN0002055,103.0,57.3393,-111.7578
CAN,Horse Chops,CAN0007952,8.3,47.132,-52.9816
CAN,Horseshoe,CAN0007953,14.0,51.118,-115.0343
CAN,Hound Chute,CAN0007954,9.0,47.3047,-79.6966
CAN,Howe Sound Pulp & Paper Corp,CAN0002156,112.0,49.522,-123.4862
CAN,Hull (Chute Des Chaudières),CAN0007957,12.0,45.4235,-75.7207
CAN,Hull-2,CAN0007958,27.0,45.4217,-75.7197
CAN,Humber Treatment Plant,CAN0007959,4.7,43.6333,-79.4806
CAN,Huron,CAN0007960,9.0,44.3115,-81.5463
CAN,Hwy 101 Landfill,CAN0007961,2.0,44.8112,-63.7758
CAN,Hystad,CAN0007962,6.0,52.8413,-119.3524
CAN,Illumination,CAN0007963,10.0,44.0636,-78.8664
CAN,Index Energy Mills Road Corp,CAN0007964,17.8,43.8474,-79.0249
CAN,Ingersoll 1,CAN0007965,9.5,43.088,-80.8462
CAN,Intercon Pulp Mill,CAN0007966,32.0,53.9235,-122.6957
CAN,Interlakes,CAN0007967,5.0,50.6335,-115.1392
CAN,Iona Island Wwtp LFG,CAN0007968,4.0,49.2186,-123.2015
CAN,Irish Mountain,CAN0007969,2.0,45.4933,-62.6245
CAN,Iroquois Falls,CAN0002056,131.0,48.7692,-80.6666
CAN,Iroquois Falls,CAN0007970,29.0,48.7638,-80.6688
CAN,Island Falls (H2O),CAN0007971,38.0,49.5772,-81.3821
CAN,Island Falls (Sk),CAN0002157,111.0,55.5284,-102.3561
CAN,Island Generation,CAN0002057,275.0,50.0694,-125.2815
CAN,Isle Madame,CAN0007973,2.0,45.569,-61.0745
CAN,Isle-Maligne,CAN0002158,463.8,48.5771,-71.6347
CAN,Jamie Creek,CAN0008605,21.0,50.8282,-123.0568
CAN,Jardin d'Éole,CAN0002159,133.3,48.7355,-67.6658
CAN,Jean-Guérin,CAN0007976,5.9,46.6353,-71.0477
CAN,Jean-Lesage (Manic-2),CAN0002160,1229.0,49.3213,-68.3467
CAN,Jenpeg,CAN0002161,115.0,54.5432,-98.0282
CAN,Jericho,CAN0002162,149.0,43.1333,-81.8938
CAN,Jim-Gray,CAN0007980,63.0,48.6987,-71.2125
CAN,Jimmie Creek (Upper Toba Valley),CAN0008606,62.0,50.604,-124.0249
CAN,Joey-Tanenbaum,CAN0007981,17.0,45.8781,-76.6961
CAN,Joffre,CAN0002058,480.0,52.3078,-113.5468
CAN,John Hart,CAN0002163,126.0,50.044,-125.3109
CAN,Jones Falls,CAN0007983,2.4,44.5476,-76.2367
CAN,Jonquière,CAN0007984,4.9,48.4167,-71.2555
CAN,Jonquière 1,CAN0007985,4.5,48.4221,-71.2534
CAN,Jordan River,CAN0002164,170.0,48.4297,-124.0523
CAN,K2 Wind,CAN0002165,270.0,43.9373,-81.6399
CAN,Kaizer Meadow,CAN0007988,2.0,44.7278,-64.2544
CAN,Kakabeka,CAN0007989,25.0,48.3975,-89.6165
CAN,Kananaskis,CAN0007990,19.0,51.0969,-115.0582
CAN,Kap Solar Park,CAN0007991,6.0,49.375,-82.3928
CAN,Kapuskasing,CAN0007992,2.8,49.4131,-82.4299
CAN,Kearl,CAN1060438,100.0,50.6897,-120.0878
CAN,Keephills,CAN0002059,1253.0,53.4487,-114.4501
CAN,Kelsey,CAN0002166,286.0,56.0405,-96.5379
CAN,Kemano,CAN0002167,896.0,53.5632,-127.9426
CAN,Kemptown,CAN0007995,5.0,45.4485,-63.1148
CAN,Kenora,CAN0007996,6.0,49.7725,-94.5035
CAN,Kent Breeze,CAN0007997,20.0,42.5452,-82.0506
CAN,Kent Hills 1 / 2,CAN0002168,150.0,45.8194,-64.8894
CAN,Ketch Harbour Wind Power Project,CAN0008607,4.6,44.5372,-63.6098
CAN,Kettle,CAN0002169,1220.0,56.3817,-94.6346
CAN,Kettles Hill,CAN0008000,63.0,49.5159,-113.8218
CAN,Kimberley,CAN0008001,1.0,49.669,-115.9476
CAN,Kingsbridge 1,CAN0008002,39.6,43.8589,-81.692
CAN,Kingston Gardiner Hwy2 North,CAN0008003,10.0,44.2966,-76.633
CAN,Kingston Gardiner Hwy2 South,CAN0008004,10.0,44.2712,-76.6719
CAN,Kingston Gardiner TS Odessa,CAN0008005,10.0,44.2653,-76.7686
CAN,Kingston Gardiner TS Unity Road,CAN0008006,10.0,44.3201,-76.5667
CAN,Kingston Mills,CAN0008007,1.9,44.2934,-76.4405
CAN,Kipling,CAN0002170,232.0,50.1449,-82.2086
CAN,Kirkland G1-G5,CAN0002060,122.0,48.135,-80.0405
CAN,Kokish River,CAN0008009,45.0,50.5199,-126.8755
CAN,Kootenay Canal,CAN0002171,570.0,49.4533,-117.5179
CAN,Kruger Products Paper Mill,CAN0008011,14.0,49.2013,-122.9366
CAN,Kwoiek Creek,CAN0008012,49.9,50.1051,-121.5671
CAN,L'Anse-à-Valleau,CAN0002263,100.5,49.0798,-64.6289
CAN,La Gabelle,CAN0002172,131.0,46.4491,-72.7393
CAN,La Grande-1,CAN0002173,1436.0,53.7323,-78.5712
CAN,La Grande-2-A,CAN0002174,2106.0,53.7808,-77.5483
CAN,La Grande-3,CAN0002175,2417.0,53.7274,-75.9874
CAN,La Grande-4,CAN0002176,2779.0,53.8864,-73.466
CAN,La Mitis,CAN0008018,24.6,48.3694,-67.8251
CAN,La Sarre-1,CAN0008019,1.1,48.8473,-79.1497
CAN,La Tuque,CAN0002177,294.0,47.4446,-72.7987
CAN,Lac Seul / Ear Falls,CAN0008021,29.0,50.6307,-93.2206
CAN,Lac-Alfred,CAN0002178,300.0,48.4194,-67.7137
CAN,Lac-Robertson,CAN0008025,22.0,50.9989,-59.0621
CAN,Lachenaie Landfill,CAN0008023,4.0,45.7326,-73.5346
CAN,Lachute LFG,CAN0008024,10.0,45.6093,-74.2492
CAN,Ladore Falls,CAN0008026,47.0,50.0173,-125.393
CAN,Lafleche LFG,CAN0008027,4.2,45.3044,-74.9928
CAN,Laforge-1,CAN0002179,878.0,54.1693,-72.6146
CAN,Laforge-2,CAN0002180,319.0,54.5909,-71.2787
CAN,Lajoie,CAN0008030,25.0,50.8397,-122.8559
CAN,Lake Buntzen 1,CAN0008031,59.0,49.3706,-122.8736
CAN,Lake Buntzen 2,CAN0008032,17.8,49.3757,-122.8684
CAN,Lake Superior,CAN0002061,110.0,46.5158,-84.3689
CAN,Lakefield,CAN0008033,2.0,44.421,-78.2722
CAN,Lameque,CAN0008034,45.0,47.8494,-64.6187
CAN,Lamont Creek,CAN0008035,27.0,49.569,-122.3446
CAN,Landis,CAN1060487,79.0,52.1988,-108.4509
CAN,Laurie River I,CAN0008036,5.0,56.2508,-101.1171
CAN,Laurie River II,CAN0008037,5.1,56.2251,-101.0094
CAN,Le Granit,CAN0008038,24.6,45.6994,-70.58
CAN,Le Nordais (Phase 1 - Cap Chat),CAN0008609,56.3,49.0673,-66.7573
CAN,Le Nordais 2 (Matane),CAN0008039,42.8,48.7816,-67.6097
CAN,Le Plateau 1,CAN0002181,138.6,48.0503,-67.4303
CAN,Le Plateau 2,CAN0008041,21.2,48.0532,-67.4782
CAN,Lebreux,CAN0008042,1.0,48.1545,-65.3474
CAN,Lennox,CAN0002062,2000.0,44.1442,-76.848
CAN,Lequille,CAN0008043,26.0,44.7267,-65.4967
CAN,Les Cèdres,CAN0002182,113.0,45.3089,-74.0273
CAN,Lethbridge,CAN0008045,4.0,49.7094,-112.7742
CAN,Liberty Energy Centre,CAN0008046,11.4,43.2608,-79.792
CAN,Lily Lake,CAN0008047,10.0,44.3136,-78.3926
CAN,Limerock,CAN0008048,5.0,45.5397,-62.8225
CAN,Limestone,CAN0002183,1350.0,56.5075,-94.1097
CAN,Lingan,CAN0002063,620.0,46.2358,-60.039
CAN,Lingan,CAN0008050,18.1,46.2453,-60.0387
CAN,Liskeard 1,CAN0008051,10.0,47.5126,-79.708
CAN,Liskeard 3,CAN0008052,10.0,47.49,-79.7115
CAN,Liskeard 4,CAN0008053,10.0,47.5049,-79.7115
CAN,Little Long,CAN0002184,205.0,50.0036,-82.1649
CAN,Little River Harbour,CAN0008055,2.0,43.7532,-66.0303
CAN,Lockston,CAN0008056,3.0,48.4008,-53.3786
CAN,Lois Lake,CAN0008057,37.0,49.7699,-124.317
CAN,London Street,CAN0008058,4.1,44.3114,-78.3143
CAN,Long Lake,CAN0008059,31.0,56.0623,-130.0185
CAN,Long Sault Rapids,CAN0008060,18.0,49.2136,-81.0204
CAN,Long Spruce,CAN0002185,980.0,56.3978,-94.3687
CAN,Longlac Biomass Cogeneration,CAN0008062,25.0,49.7678,-86.5421
CAN,Longueil TS Malbouef,CAN0008063,10.0,45.574,-74.8192
CAN,Lookout Brook,CAN0008064,6.2,48.3662,-58.2939
CAN,Lorenzetta Creek,CAN0008610,3.0,49.3277,-121.6013
CAN,Lower Bear,CAN0008065,10.0,49.748,-123.5159
CAN,Lower Bonnington,CAN0008066,54.0,49.4617,-117.5004
CAN,Lower Clowhom,CAN0008067,11.0,49.8176,-123.3973
CAN,Lower Great Brook,CAN0008068,3.9,44.09,-64.848
CAN,Lower Lake Falls,CAN0008069,7.2,44.1577,-64.9772
CAN,Lower Notch,CAN0002186,274.0,47.1389,-79.4541
CAN,Lower St Croix,CAN0008071,3.0,44.9613,-64.0331
CAN,Lower Sturgeon,CAN0008072,14.0,48.8132,-81.4875
CAN,Loyalist,WKS0067649,54.0,44.37,-76.975
CAN,Lumsden,CAN0008073,2.8,45.0275,-64.3967
CAN,Lunarlight,CAN0008074,10.0,44.3145,-77.432
CAN,MacKay,CAN0008075,62.0,47.2688,-84.4364
CAN,MacKay River,CAN0002064,165.0,57.0413,-111.9055
CAN,MacKenzie Conifex Green Energy,CAN0008076,36.0,55.337,-123.1823
CAN,MacLeod Flats,CAN0008077,3.0,49.6868,-113.4752
CAN,Mactaquac,CAN0002187,668.0,45.9551,-66.8665
CAN,Magpie,CAN0008079,40.6,50.3228,-64.4542
CAN,Magrath,CAN0008080,30.0,49.3859,-112.9488
CAN,Mahkeses,CAN0002065,168.0,54.5838,-110.3934
CAN,Malay Falls,CAN0008081,3.0,44.9877,-62.4841
CAN,Mamquam,CAN0008082,58.0,49.7214,-123.0919
CAN,Manic-1,CAN0002188,184.0,49.1913,-68.3294
CAN,Manic-5,CAN0002189,1596.0,50.6398,-68.7267
CAN,Manic-5-PA,CAN0002190,1064.0,50.6467,-68.7395
CAN,Manitou Falls,CAN0008086,73.0,50.5837,-93.4554
CAN,Maquatua,CAN0008087,1.1,53.0035,-78.7935
CAN,Marathon Pulp Inc,CAN0008088,15.5,48.7186,-86.3941
CAN,Marches-Naturelles,CAN0008089,4.2,46.8941,-71.1587
CAN,Marion 3 Creek,CAN0008611,5.0,49.2342,-125.3569
CAN,Marmora,CAN0008090,1.0,44.4851,-77.6876
CAN,Martock Ridge,CAN0008091,6.0,44.927,-64.1192
