Country_Code,Energy_Type_Code,Year,Energy_Consumption,Energy_Intensity_Per_Capita,Energy_Intensity_By_Gdp,Co2_Emission
 PER,0.0,1995.0,0.4728276298115373,19.45856776402257,3.2822715616364397,23.147096541
 PER,1.0,1995.0,0.0095788011246912,19.45856776402257,3.2822715616364397,1.4411819851527143
 PER,2.0,1995.0,0.03050836,19.45856776402257,3.2822715616364397,1.705914556
 PER,4.0,1995.0,0.294821085,19.45856776402257,3.2822715616364397,20.0
 PER,3.0,1995.0,,19.45856776402257,3.2822715616364397,0.0
 PER,5.0,1995.0,0.137919383686846,19.45856776402257,3.2822715616364397,0.0
 PER,0.0,1996.0,0.5054177107755887,20.417782755600705,3.4145000423966105,24.145541895
 PER,1.0,1996.0,0.0079887028219695,20.417782755600705,3.4145000423966105,1.526870008160717
 PER,2.0,1996.0,0.03182340595,20.417782755600705,3.4145000423966105,1.618671887
 PER,4.0,1996.0,0.321763044,20.417782755600705,3.4145000423966105,21.0
 PER,3.0,1996.0,,20.417782755600705,3.4145000423966105,0.0
 PER,5.0,1996.0,0.1438425580036191,20.417782755600705,3.4145000423966105,0.0
 PER,0.0,1997.0,0.4838066450119633,19.19029967125316,3.0699365145592394,25.127879899
 PER,1.0,1997.0,0.008764443241073,19.19029967125316,3.0699365145592394,1.439436057464024
 PER,2.0,1997.0,0.0078738324,19.19029967125316,3.0699365145592394,1.688443842
 PER,4.0,1997.0,0.32672318,19.19029967125316,3.0699365145592394,22.0
 PER,3.0,1997.0,,19.19029967125316,3.0699365145592394,0.0
 PER,5.0,1997.0,0.1404451893708903,19.19029967125316,3.0699365145592394,0.0
 PER,0.0,1998.0,0.4997690828491476,19.47802381505831,3.181155565769894,24.850681262
 PER,1.0,1998.0,0.0107138090941642,19.47802381505831,3.181155565769894,1.432921960525484
 PER,2.0,1998.0,0.01345113035,19.47802381505831,3.181155565769894,0.417759301
 PER,4.0,1998.0,0.330036285,19.47802381505831,3.181155565769894,23.0
 PER,3.0,1998.0,,19.47802381505831,3.181155565769894,0.0
 PER,5.0,1998.0,0.1455678584049833,19.47802381505831,3.181155565769894,0.0
 PER,0.0,1999.0,0.5267134944052919,20.197386118163067,3.303542385522312,25.277597637
 PER,1.0,1999.0,0.0104613684724129,20.197386118163067,3.303542385522312,1.5639254978943842
 PER,2.0,1999.0,0.01345113035,20.197386118163067,3.303542385522312,0.713672139
 PER,4.0,1999.0,0.348317675,20.197386118163067,3.303542385522312,23.0
 PER,3.0,1999.0,,20.197386118163067,3.303542385522312,0.0
 PER,5.0,1999.0,0.1544833205828789,20.197386118163067,3.303542385522312,0.0
 PER,0.0,2000.0,0.5418682664831003,20.478847859708477,3.3077657781738177,26.366250528
 PER,1.0,2000.0,0.0130666888497346,20.478847859708477,3.3077657781738177,1.6525783886940402
 PER,2.0,2000.0,0.0111545959,20.478847859708477,3.3077657781738177,0.713672139
 PER,4.0,2000.0,0.3471841651024161,20.478847859708477,3.3077657781738177,24.0
 PER,3.0,2000.0,,20.478847859708477,3.3077657781738177,0.0
 PER,5.0,2000.0,0.1704628166309494,20.478847859708477,3.3077657781738177,0.0
 PER,0.0,2001.0,0.5331173448165089,19.89295783160414,3.2349157154174355,26.447421195
 PER,1.0,2001.0,0.0119036636582913,19.89295783160414,3.2349157154174355,1.8555955185399235
 PER,2.0,2001.0,0.01213882495,19.89295783160414,3.2349157154174355,0.591825676
 PER,4.0,2001.0,0.3218190795363517,19.89295783160414,3.2349157154174355,24.0
 PER,3.0,2001.0,,19.89295783160414,3.2349157154174355,0.0
 PER,5.0,2001.0,0.1872557766718656,19.89295783160414,3.2349157154174355,0.0
 PER,0.0,2002.0,0.5393589402955307,19.901809538228505,3.103331071896034,25.370979121
 PER,1.0,2002.0,0.0154037304566063,19.901809538228505,3.103331071896034,1.7269335316555603
